"harmonised_name","ihs2_name","ihs3_name","ihs4_name","ihs5_name","label","module","topic","needs_review","n_rounds"
"lz_abbrev","lz_abbrev","","","","LZ_ABBREV","f38","agriculture_crops",FALSE,4
"lz_code","lz_code","","","","LZ_CODE","f38","agriculture_crops",FALSE,4
"lz_name","lz_name","","","","LZ_NAME","f38","agriculture_crops",FALSE,4
"m01a","m01a","","","","Does your household own a [ITEM]","f18","nonfarm_enterprise",FALSE,4
"m01b","m01b","","","","Does your household own a [ITEM]","f19","nonfarm_enterprise",FALSE,4
"m02a","m02a","","","","ITEM CODE","f18","nonfarm_enterprise",FALSE,4
"m02b","m02b","","","","ITEM CODE","f19","nonfarm_enterprise",FALSE,4
"m03a","m03a","","","","How many [ITEM]s do you own?","f18","nonfarm_enterprise",FALSE,4
"m03b","m03b","","","","How many [ITEM]s do you own?","f19","nonfarm_enterprise",FALSE,4
"m04a","m04a","","","","What is the age of this [ITEM]","f18","nonfarm_enterprise",FALSE,4
"m05a","m05a","","","","If you sold one of [ITEM] today, how much would you receive?","f18","nonfarm_enterprise",FALSE,4
"m06a","m06a","","","","Did you own any in the past five years","f18","nonfarm_enterprise",FALSE,4
"m06b","m06b","","","","Did you own any in the past five years","f19","nonfarm_enterprise",FALSE,4
"m07a","m07a","","","","When did you sell it (them)","f18","nonfarm_enterprise",FALSE,4
"m07b","m07b","","","","When did you sell it (them)","f19","nonfarm_enterprise",FALSE,4
"m0a","m0a","","","","ITEM","f18","nonfarm_enterprise",FALSE,4
"m0b","m0b","","","","ITEM","f19","nonfarm_enterprise",FALSE,4
"madult","madult","","","","HH: Males 15-64 years of age","f40","agriculture_crops",FALSE,4
"marketid","","","","marketid","MarketID2","f104","market_survey",FALSE,4
"marketid_visit","","","","marketid_visit","Survey Solutions Unique Visit ID","f104","market_survey",FALSE,4
"melder","melder","","","","HH: Male individuals 65+ years of age","f40","agriculture_crops",FALSE,4
"memid","memid","","","","ID code","f5","health",FALSE,4
"module_f_1_start_date","","","","module_f_1_start_date","ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE F_1:","f1","survey_admin",FALSE,4
"module_f_1_starthr","","","","module_f_1_starthr","HOUR","f1","survey_admin",FALSE,4
"module_f_1_startmin","","","","module_f_1_startmin","MINUTES","f1","survey_admin",FALSE,4
"modulem_start_date","","","modulem_start_date","","<b>ENUMERATOR:</b> RECORD START DATE & TIME FOR <u>MODULE M</u>:","f1","survey_admin",FALSE,4
"modulem_startdate","","","","modulem_startdate","ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE M:","f1","survey_admin",FALSE,4
"moduleq_start_date","","","moduleq_start_date","","ENUMERATOR:RECORD START DATE & TIME FOR MODULE Q:
<br><br>","f1","survey_admin",FALSE,4
"moduleq_startdate","","","","moduleq_startdate","ENUMERATOR:RECORD START DATE &amp; TIME FOR MODULE Q:","f1","survey_admin",FALSE,4
"moduler_start_date","","","moduler_start_date","","ENUMERATOR: RECORD START DATE & TIME FOR MODULE R:","f1","survey_admin",FALSE,4
"moduler_startdate","","","","moduler_startdate","ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE R:","f1","survey_admin",FALSE,4
"mrk_a01a","","","","mrk_a01a","DIST_CODE","f104","market_survey",FALSE,4
"mrk_a02a","","","","mrk_a02a","TA Name","f104","market_survey",FALSE,4
"mrk_a02b","","","","mrk_a02b","TA_Code","f104","market_survey",FALSE,4
"mrk_a06","","","","mrk_a06","NAME OF FIELD SUPERVISOR","f104","market_survey",FALSE,4
"mrk_a08","","","","mrk_a08","DATE OF MARKET SURVEY","f104","market_survey",FALSE,4
"mrk_a09","","","","mrk_a09","ENUMERATOR NAME","f104","market_survey",FALSE,4
"mrk_region","","","","mrk_region","REG_CODE","f104","market_survey",FALSE,4
"n01","n01","","","","Do you engage in any agric'l activity or do you own land?","f20","other_income",FALSE,4
"n02","n02","","","","Which is the last completed cropping season","f20","other_income",FALSE,4
"n03","n03","","","","In last completed season did your HH rent out land?","f20","other_income",FALSE,4
"n04a","n04a","","","","How much land in area did you rent out to others (area amt)?","f20","other_income",FALSE,4
"n04b","n04b","","","","How much land in area did you rent out to others (unit)","f20","other_income",FALSE,4
"n05","n05","","","","What was the value of the rental payment received","f20","other_income",FALSE,4
"n06","n06","","","","In last completed season did HH leave land uncultivated?","f20","other_income",FALSE,4
"n07a","n07a","","","","How much land did you leave uncultivated (area amount)","f20","other_income",FALSE,4
"n07b","n07b","","","","How much land did you leave uncultivated (unit)?","f20","other_income",FALSE,4
"n08","n08","","","","Amount of land cultivated relative to the previous season","f20","other_income",FALSE,4
"n09","n09","","","","Was your HH engaged in tenant farming on a tobacco estate?","f20","other_income",FALSE,4
"n10","n10","","","","How many visits from agric'l field asst(FA) did you receive?","f20","other_income",FALSE,4
"n11","n11","","","","HH received advice from the FA on general crop production","f20","other_income",FALSE,4
"n12","n12","","","","What was the quality of the advice?","f20","other_income",FALSE,4
"n13","n13","","","","HH received advice from the FA on new seed varieties","f20","other_income",FALSE,4
"n14","n14","","","","What was the quality of the advice?","f20","other_income",FALSE,4
"n15","n15","","","","HH received from the FA on fertilizer use?","f20","other_income",FALSE,4
"n16","n16","","","","What was the quality of the advice?","f20","other_income",FALSE,4
"n17","n17","","","","HH received advice from the FA on pest control?","f20","other_income",FALSE,4
"n18","n18","","","","What was the quality of the advice?","f20","other_income",FALSE,4
"n19","n19","","","","HH received advice from the FA on irrigation?","f20","other_income",FALSE,4
"n20","n20","","","","What was the quality of the advice?","f20","other_income",FALSE,4
"n21","n21","","","","HH received advice from the FA on general animal care?","f20","other_income",FALSE,4
"n22","n22","","","","What was the quality of the advice?","f20","other_income",FALSE,4
"n23","n23","","","","HH received advice from the FA on animal disease/vaccination","f20","other_income",FALSE,4
"n24","n24","","","","What was the quality of the advice?","f20","other_income",FALSE,4
"n25","n25","","","","HH received advice from the FA on marketing/crop sales","f20","other_income",FALSE,4
"n26","n26","","","","What was the quality of the advice?","f20","other_income",FALSE,4
"n27","n27","","","","HH received advice from the FA on access to credit?","f20","other_income",FALSE,4
"n28","n28","","","","What was the quality of the advice?","f20","other_income",FALSE,4
"n29","n29","","","","HH received advice from the FA on selling/growing tobacco","f20","other_income",FALSE,4
"n30","n30","","","","What was the quality of the advice?","f20","other_income",FALSE,4
"ndvi_avg","","","","ndvi_avg","Long-term average NDVI value in primary growing season (highest quarter)","f99","geovariables",FALSE,4
"ndvi_max","","","","ndvi_max","Long-term maximum dekadal NDVI value in primary growing season (highest quarter)","f99","geovariables",FALSE,4
"o01","o01","","","","Did any member of the household engage in rainfed farming in","f35","agriculture_land",FALSE,4
"o03","o03","","","","Plot description/ location","f21","other_income",FALSE,4
"o04","o04","","","","Who in the household makes the decisions on input use and th","f21","other_income",FALSE,4
"o05a","o05a","","","","What is the area of this plot (area amount)?","f21","other_income",FALSE,4
"o05b","o05b","","","","What is the area of this plot (unit)?","f21","other_income",FALSE,4
"o05both","o05both","","","","O05B - Other response,  UNIT of area","f21","other_income",FALSE,4
"o06","o06","","","","What is the general texture of the soil on this plot?","f21","other_income",FALSE,4
"o07","o07","","","","What is the slope of this plot?","f21","other_income",FALSE,4
"o08a","o08a","","","","What crops grown on this plot in the last cropping season 1","f21","other_income",FALSE,4
"o08aoth","o08aoth","","","","O08A: Other response, other crop (1)","f21","other_income",FALSE,4
"o08b","o08b","","","","What crops grown on this plot in the last cropping season 2","f21","other_income",FALSE,4
"o08both","o08both","","","","O08B: Other response, other crop (2)","f21","other_income",FALSE,4
"o08c","o08c","","","","What crops grown on this plot in the last cropping season 3","f21","other_income",FALSE,4
"o08coth","o08coth","","","","O08C: Other response, other crop (3)","f21","other_income",FALSE,4
"o08d","o08d","","","","What crops grown on this plot in the last cropping season 4","f21","other_income",FALSE,4
"o08doth","o08doth","","","","O08D: Other response, other crop (4)","f21","other_income",FALSE,4
"o08e","o08e","","","","What crops grown on this plot in the last cropping season 5","f21","other_income",FALSE,4
"o08eoth","o08eoth","","","","O08E: Other response, other crop (5)","f21","other_income",FALSE,4
"o09","o09","","","","How did your household acquire this plot?","f21","other_income",FALSE,4
"o09oth","o09oth","","","","O09: Other response, how plot acquired","f21","other_income",FALSE,4
"o10","o10","","","","Do people buy and sell farmland in this area?","f21","other_income",FALSE,4
"o11","o11","","","","If to sell this plot today, how much could you sell it for","f21","other_income",FALSE,4
"o12","o12","","","","How much did you pay in total for your lease or rent?","f21","other_income",FALSE,4
"o13","o13","","","","Did you apply any fertilizer to this plot in last season?","f21","other_income",FALSE,4
"o14a","o14a","","","","First fertilizer - Type","f21","other_income",FALSE,4
"o14aoth","o14aoth","","","","014A - Other response first fertilizer type","f21","other_income",FALSE,4
"o14b","o14b","","","","First fertilizer - Amount","f21","other_income",FALSE,4
"o14c","o14c","","","","First fertilizer - Unit code","f21","other_income",FALSE,4
"o14coth","o14coth","","","","O14C - Other response first fertilizer unit","f21","other_income",FALSE,4
"o14d","o14d","","","","First fertilizer - Source","f21","other_income",FALSE,4
"o14doth","o14doth","","","","O14D - Other response first fertilizer source","f21","other_income",FALSE,4
"o14e","o14e","","","","Second fertilizer - Type","f21","other_income",FALSE,4
"o14eoth","o14eoth","","","","O14E - Other response second fertilizer type","f21","other_income",FALSE,4
"o14f","o14f","","","","Second fertilizer - Amount","f21","other_income",FALSE,4
"o14g","o14g","","","","Second fertilizer - Unit code","f21","other_income",FALSE,4
"o14goth","o14goth","","","","O14G - Other response second fertilizer unit","f21","other_income",FALSE,4
"o14h","o14h","","","","Second fertilizer - Source","f21","other_income",FALSE,4
"o14hoth","o14hoth","","","","O14H - Other response second fertlizer source","f21","other_income",FALSE,4
"o15","o15","","","","How much did you pay for all the fertilizer used in the plot","f21","other_income",FALSE,4
"o16","o16","","","","Did you apply any manure to this plot in the last season?","f21","other_income",FALSE,4
"o17","o17","","","","Did you use any purchased seed or seedlings on this plot?","f21","other_income",FALSE,4
"o18a","o18a","","","","Where did you acquire the seeds or seedlings (1)?","f21","other_income",FALSE,4
"o18aoth","o18aoth","","","","O18A - Other response where seeds acquired (1)","f21","other_income",FALSE,4
"o18b","o18b","","","","Where did you acquire the seeds or seedlings (2)?","f21","other_income",FALSE,4
"o18both","o18both","","","","O18B - Other response where seeds acquired (2)","f21","other_income",FALSE,4
"o19","o19","","","","How much did you pay for the puchased seeds or seedlings?","f21","other_income",FALSE,4
"o20","o20","","","","Did you hire any ganyu labor to work on plot in last season?","f21","other_income",FALSE,4
"o21","o21","","","","For this plot, how many days of ganyu did you hire?","f21","other_income",FALSE,4
"o22","o22","","","","How much did paid for the total amount of ganyu labor used?","f21","other_income",FALSE,4
"other_1","other_1","","","","Position in the community - other","f44","agriculture_crops",FALSE,4
"other_2","other_2","","","","Position in the community - other","f44","agriculture_crops",FALSE,4
"otherunit","","","","otherunit","Other unit","f97","food_consumption",FALSE,4
"p01","p01","","","","Did you harvest any [...] during the last cropping season","f22","transfers",FALSE,4
"p02","p02","","","","Crop code","f22","transfers",FALSE,4
"p02oth","p02oth","","","","P02 - Other response to type of crop","f22","transfers",FALSE,4
"p03a","p03a","","","","How much did you harvest during the last cropping season","f22","transfers",FALSE,4
"p03b","p03b","","","","How much did you harvest during the last cropping season","f22","transfers",FALSE,4
"p03both","p03both","","","","P03B - Other response to UNIT of how much harvested","f22","transfers",FALSE,4
"p04a","p04a","","","","How much was harvested during the last cropping season(qty)","f22","transfers",FALSE,4
"p04b","p04b","","","","How much was harvested during the last cropping season(unit)","f22","transfers",FALSE,4
"p04both","p04both","","","","P04B - Other response to UNIT of how much sold","f22","transfers",FALSE,4
"p05","p05","","","","What was the total value you earned from the [...] sold?","f22","transfers",FALSE,4
"p06a","p06a","","","","To whom did you sell this [...] (1st)?","f22","transfers",FALSE,4
"p06aoth","p06aoth","","","","P06A - Other response, buyer (1)","f22","transfers",FALSE,4
"p06b","p06b","","","","To whom did you sell this [...] (2nd)?","f22","transfers",FALSE,4
"p06both","p06both","","","","P06B - Other response, buyer (2)","f22","transfers",FALSE,4
"p07","p07","","","","Why did you choose to sell to the first buyer?","f22","transfers",FALSE,4
"p08","p08","","","","What portion of the sales was to the first buyer?","f22","transfers",FALSE,4
"p09a","p09a","","","","After harvest, how much was given to pay labourers(qty)","f22","transfers",FALSE,4
"p09b","p09b","","","","After harvest, how much was given to pay labourers(unit)","f22","transfers",FALSE,4
"p09both","p09both","","","","P09B - Other response to UNIT of how much given to laborers","f22","transfers",FALSE,4
"p0a","p0a","","","","Crop label","f22","transfers",FALSE,4
"p10a","p10a","","","","How much harvest has already been consumed by HH (qty)","f22","transfers",FALSE,4
"p10b","p10b","","","","How much harvest has already been consumed by HH (unit)","f22","transfers",FALSE,4
"p10both","p10both","","","","P10B - Other response to UNIT of how much consumed","f22","transfers",FALSE,4
"p11a","p11a","","","","How much harvest during the last season (qty)","f22","transfers",FALSE,4
"p11b","p11b","","","","How much harvest during the last season (unit)","f22","transfers",FALSE,4
"p11both","p11both","","","","P11B - Other response to UNIT of how much stored","f22","transfers",FALSE,4
"panel","","panel","","","Sample Group (Panel A, Panel B, Cross-Sectional)","f84","fishery",FALSE,4
"pcrexp_cat01","","pcrexp_cat01","","","rexp_cat01 per capita","f84","fishery",FALSE,4
"pcrexp_cat011","","pcrexp_cat011","","","rexp_cat011 per capita","f84","fishery",FALSE,4
"pcrexp_cat012","","pcrexp_cat012","","","rexp_cat012 per capita","f84","fishery",FALSE,4
"pcrexp_cat02","","pcrexp_cat02","","","rexp_cat02 per capita","f84","fishery",FALSE,4
"pcrexp_cat021","","pcrexp_cat021","","","rexp_cat021 per capita","f84","fishery",FALSE,4
"pcrexp_cat022","","pcrexp_cat022","","","rexp_cat022 per capita","f84","fishery",FALSE,4
"pcrexp_cat03","","pcrexp_cat03","","","rexp_cat03 per capita","f84","fishery",FALSE,4
"pcrexp_cat031","","pcrexp_cat031","","","rexp_cat031 per capita","f84","fishery",FALSE,4
"pcrexp_cat032","","pcrexp_cat032","","","rexp_cat032 per capita","f84","fishery",FALSE,4
"pcrexp_cat04","","pcrexp_cat04","","","rexp_cat04 per capita","f84","fishery",FALSE,4
"pcrexp_cat041","","pcrexp_cat041","","","rexp_cat041 per capita","f84","fishery",FALSE,4
"pcrexp_cat042","","pcrexp_cat042","","","rexp_cat042 per capita","f84","fishery",FALSE,4
"pcrexp_cat044","","pcrexp_cat044","","","rexp_cat044 per capita","f84","fishery",FALSE,4
"pcrexp_cat045","","pcrexp_cat045","","","rexp_cat045 per capita","f84","fishery",FALSE,4
"pcrexp_cat05","","pcrexp_cat05","","","rexp_cat05 per capita","f84","fishery",FALSE,4
"pcrexp_cat051","","pcrexp_cat051","","","rexp_cat051 per capita","f84","fishery",FALSE,4
"pcrexp_cat052","","pcrexp_cat052","","","rexp_cat052 per capita","f84","fishery",FALSE,4
"pcrexp_cat053","","pcrexp_cat053","","","rexp_cat053 per capita","f84","fishery",FALSE,4
"pcrexp_cat054","","pcrexp_cat054","","","rexp_cat054 per capita","f84","fishery",FALSE,4
"pcrexp_cat055","","pcrexp_cat055","","","rexp_cat055 per capita","f84","fishery",FALSE,4
"pcrexp_cat056","","pcrexp_cat056","","","rexp_cat056 per capita","f84","fishery",FALSE,4
"pcrexp_cat06","","pcrexp_cat06","","","rexp_cat06 per capita","f84","fishery",FALSE,4
"pcrexp_cat061","","pcrexp_cat061","","","rexp_cat061 per capita","f84","fishery",FALSE,4
"pcrexp_cat062","","pcrexp_cat062","","","rexp_cat062 per capita","f84","fishery",FALSE,4
"pcrexp_cat063","","pcrexp_cat063","","","rexp_cat063 per capita","f84","fishery",FALSE,4
"pcrexp_cat07","","pcrexp_cat07","","","rexp_cat07 per capita","f84","fishery",FALSE,4
"pcrexp_cat071","","pcrexp_cat071","","","rexp_cat071 per capita","f84","fishery",FALSE,4
"pcrexp_cat072","","pcrexp_cat072","","","rexp_cat072 per capita","f84","fishery",FALSE,4
"pcrexp_cat073","","pcrexp_cat073","","","rexp_cat073 per capita","f84","fishery",FALSE,4
"pcrexp_cat08","","pcrexp_cat08","","","rexp_cat08 per capita","f84","fishery",FALSE,4
"pcrexp_cat081","","pcrexp_cat081","","","rexp_cat081 per capita","f84","fishery",FALSE,4
"pcrexp_cat083","","pcrexp_cat083","","","rexp_cat083 per capita","f84","fishery",FALSE,4
"pcrexp_cat09","","pcrexp_cat09","","","rexp_cat09 per capita","f84","fishery",FALSE,4
"pcrexp_cat091","","pcrexp_cat091","","","rexp_cat091 per capita","f84","fishery",FALSE,4
"pcrexp_cat092","","pcrexp_cat092","","","rexp_cat092 per capita","f84","fishery",FALSE,4
"pcrexp_cat093","","pcrexp_cat093","","","rexp_cat093 per capita","f84","fishery",FALSE,4
"pcrexp_cat094","","pcrexp_cat094","","","rexp_cat094 per capita","f84","fishery",FALSE,4
"pcrexp_cat095","","pcrexp_cat095","","","rexp_cat095 per capita","f84","fishery",FALSE,4
"pcrexp_cat10","","pcrexp_cat10","","","rexp_cat10 per capita","f84","fishery",FALSE,4
"pcrexp_cat101","","pcrexp_cat101","","","rexp_cat101 per capita","f84","fishery",FALSE,4
"pcrexp_cat11","","pcrexp_cat11","","","rexp_cat11 per capita","f84","fishery",FALSE,4
"pcrexp_cat111","","pcrexp_cat111","","","rexp_cat111 per capita","f84","fishery",FALSE,4
"pcrexp_cat112","","pcrexp_cat112","","","rexp_cat112 per capita","f84","fishery",FALSE,4
"pcrexp_cat12","","pcrexp_cat12","","","rexp_cat12 per capita","f84","fishery",FALSE,4
"pcrexp_cat121","","pcrexp_cat121","","","rexp_cat121 per capita","f84","fishery",FALSE,4
"pcrexp_cat123","","pcrexp_cat123","","","rexp_cat123 per capita","f84","fishery",FALSE,4
"pcrexpagg","","pcrexpagg","","","Total real annual consumption per capita        - 2013 Prices, Spatially & Tempo","f84","fishery",FALSE,4
"pline","","","","pline","Poverty line in April 2019 prices","f103","consumption_aggregate",FALSE,4
"pline_2016","","","pline_2016","","Poverty line in Apri 2016 prices","f99","geovariables",FALSE,4
"plot_srtm","","","","plot_srtm","Plot Elevation (m)","f100","survey_admin",FALSE,4
"plot_srtmslp","","","","plot_srtmslp","Plot Slope (percent)","f100","survey_admin",FALSE,4
"plot_twi","","","","plot_twi","Plot Potential Wetness Index","f100","survey_admin",FALSE,4
"popdensity","","","","popdensity","2018 Population density per km2","f99","geovariables",FALSE,4
"popdns_range","","","popdns_range","","2010 Population Density (people per KM2)","f98","food_consumption",FALSE,4
"povline","povline","","","","Poverty Line MK pp pa","f40","agriculture_crops",FALSE,4
"primary_variety","","","primary_variety","","Primary Variety","f43","agriculture_crops",FALSE,4
"psu","psu","","","","Enumeration Area/PSU (564 total)","f1","survey_admin",FALSE,4
"q01","q01","","","","Have you or anyone in your household grown any kind of tobac","f23","social_protection",FALSE,4
"q02","q02","","","","Have you been a member of a tobacco club in the past 5 years","f23","social_protection",FALSE,4
"q03","q03","","","","Which year did you join a tobacco club for the first time?","f23","social_protection",FALSE,4
"q04","q04","","","","How many years in total have you been a tobacco club member","f23","social_protection",FALSE,4
"q05","q05","","","","Are you now a member of a tobacco club?","f23","social_protection",FALSE,4
"q06a","q06a","","","","Benefits of membership in tobacco club-Credit","f23","social_protection",FALSE,4
"q06b","q06b","","","","Benefits of membership in tobacco club-Timely inputs","f23","social_protection",FALSE,4
"q06c","q06c","","","","Benefits of membership in tobacco club-Lower priced inputs","f23","social_protection",FALSE,4
"q06d","q06d","","","","Benefits of membership in tobacco club-Better prices","f23","social_protection",FALSE,4
"q06e","q06e","","","","Benefits of membership in tobacco club-Extension advice","f23","social_protection",FALSE,4
"q06f","q06f","","","","Benefits of membership in tobacco club-Quota,auction access","f23","social_protection",FALSE,4
"q06g","q06g","","","","Benefits of membership in tobacco club-Transport","f23","social_protection",FALSE,4
"q06h","q06h","","","","Benefits of membership in tobacco club-Other benefits","f23","social_protection",FALSE,4
"q06oth","q06oth","","","","Q06 - Other benefits","f23","social_protection",FALSE,4
"q07a","q07a","","","","Is / was your tobacco club affiliated with NASFAM?","f23","social_protection",FALSE,4
"q07b","q07b","","","","Is / was your tobacco club affiliated with TAMA","f23","social_protection",FALSE,4
"q07c","q07c","","","","Is / was your tobacco club affiliated with MRFC?","f23","social_protection",FALSE,4
"q07d","q07d","","","","Is / was your tobacco club affiliated with other institution","f23","social_protection",FALSE,4
"q08a","q08a","","","","Grew tobacco in 1999-2000","f23","social_protection",FALSE,4
"q08b","q08b","","","","Grew tobacco in 2000-2001","f23","social_protection",FALSE,4
"q08c","q08c","","","","Grew tobacco in 2001-2002","f23","social_protection",FALSE,4
"q08d","q08d","","","","Grew tobacco in 2002-2003","f23","social_protection",FALSE,4
"q08e","q08e","","","","Grew tobacco in 2003-2004","f23","social_protection",FALSE,4
"q09","q09","","","","Did HH grow tobacco in the last completed cropping season?","f23","social_protection",FALSE,4
"q0a","q0a","","","","Tobacco buyer label","f24","credit",FALSE,4
"q10a","q10a","","","","Why did you not grow tobacco in the last season?","f23","social_protection",FALSE,4
"q10aoth","q10aoth","","","","Q10A - Other response, why did not grow tobacco","f23","social_protection",FALSE,4
"q10b","q10b","","","","Why did you not grow tobacco in the last season?","f23","social_protection",FALSE,4
"q10both","q10both","","","","Q10B - Other response, why did not grow tobacco","f23","social_protection",FALSE,4
"q11","q11","","","","Did you grow burley tobacco in last season?","f23","social_protection",FALSE,4
"q12a","q12a","","","","Did you grow any other kinds of tobacco?","f23","social_protection",FALSE,4
"q13a","q13a","","","","What kinds? (other tobacco)","f23","social_protection",FALSE,4
"q13aoth","q13aoth","","","","Q13A - Other response, kind of tobacco","f23","social_protection",FALSE,4
"q13b","q13b","","","","What kinds? (other tobacco)","f23","social_protection",FALSE,4
"q13both","q13both","","","","Q13B - Other response, kind of tobacco","f23","social_protection",FALSE,4
"q14","q14","","","","DID HOUSEHOLD GROW BURLEY TOBACCI IN LAST COMPLETED CROPPING","f23","social_protection",FALSE,4
"q15_tobacco","q15_tobacco","","","","Q15: Area farmed with burley tobacco DOUBLE COUNTED AS IT IS IN rainplot.","f36","agriculture_land",FALSE,4
"q15a","q15a","","","","How much land did you plant to tobacco (quantity)?","f23","social_protection",FALSE,4
"q15b","q15b","","","","How much land did you plant to tobacco (unit)?","f23","social_protection",FALSE,4
"q15both","q15both","","","","Q15BOTH - Other response, unit of area","f23","social_protection",FALSE,4
"q16","q16","","","","Did you apply fertilizer to your tobacco?","f23","social_protection",FALSE,4
"q17","q17","","","","Were you able to apply recommended amount to your tobacco?","f23","social_protection",FALSE,4
"q18a","q18a","","","","How much tobacco did you harvest (quantity)?","f23","social_protection",FALSE,4
"q18b","q18b","","","","How much tobacco did  you harvest (unit)?","f23","social_protection",FALSE,4
"q18both","q18both","","","","Q18BOTH - Other response, unit of tobacco","f23","social_protection",FALSE,4
"q19","q19","","","","How did you grade the burley tobacco?","f23","social_protection",FALSE,4
"q19oth","q19oth","","","","Q19OTH - Other response, how did you grade tobacco","f23","social_protection",FALSE,4
"q20","q20","","","","How did you bale the burley tobacco?","f23","social_protection",FALSE,4
"q20oth","q20oth","","","","Q20OTH - Other response, how did you bale tobacco","f23","social_protection",FALSE,4
"q21a","q21a","","","","How much did you earn in total from sales of your tobacco","f23","social_protection",FALSE,4
"q22a","q22a","","","","How much tobacco not sold but remains in storage (qty)","f23","social_protection",FALSE,4
"q22b","q22b","","","","How much tobacco not sold but remains in storage (unit)","f23","social_protection",FALSE,4
"q23","q23","","","","Did you use credit to purchase inputs for tobacco?","f23","social_protection",FALSE,4
"q24","q24","","","","Were you able to repay the credit from your tobacco sales?","f23","social_protection",FALSE,4
"q25","q25","","","","What did you do?","f23","social_protection",FALSE,4
"q25oth","q25oth","","","","Q25 - Other response, how did you repay credit","f23","social_protection",FALSE,4
"q26","q26","","","","Tobacco buyer label code","f24","credit",FALSE,4
"q26oth","q26oth","","","","Q26 - Other response to buyer code","f24","credit",FALSE,4
"q27","q27","","","","Did you sell any tobacco to [..buyer..]?","f24","credit",FALSE,4
"q28a","q28a","","","","What quantity of tobacco did you sell to [..] (amount)?","f24","credit",FALSE,4
"q28b","q28b","","","","What quantity of tobacco did you sell to [..] (unit)?","f24","credit",FALSE,4
"q28both","q28both","","","","Q28B - Other response to UNIT of tobacco sales","f24","credit",FALSE,4
"q29","q29","","","","What was the total value of your sales to [..]?","f24","credit",FALSE,4
"q30","q30","","","","In what month did you sell the most tobacco to [..]?","f24","credit",FALSE,4
"q31","q31","","","","At what location did you sell the tobacco?","f24","credit",FALSE,4
"q31oth","q31oth","","","","Q31 - Other response to location of tobacco sales","f24","credit",FALSE,4
"q32a","q32a","","","","What is the distance to the location of sale (number)?","f24","credit",FALSE,4
"q32b","q32b","","","","What is the distance to the location of sale (unit)?","f24","credit",FALSE,4
"q33","q33","","","","How did you transport the tobacco there?","f24","credit",FALSE,4
"q33oth","q33oth","","","","Q33 - Other response to transport of tobacco","f24","credit",FALSE,4
"q34","q34","","","","What was total transport cost for all tobacco?","f24","credit",FALSE,4
"q35","q35","","","","Why did you not sell all your tobacco at the auction floor?","f24","credit",FALSE,4
"q35oth","q35oth","","","","Q35 - Other response to principal reason tobacco not sold","f24","credit",FALSE,4
"questnum","questnum","","","","QUESTIONNAIRE NUMBER","f1","survey_admin",FALSE,4
"qx_type","","qx_type","","","Sample Group (Panel A, Panel B, Cross-Sectional)","f1","survey_admin",FALSE,4
"r01","r01","","","","Which is the last completed dry season","f35","agriculture_land",FALSE,4
"r02","r02","","","","Did anyone in your household cultivate a dimba garden in the","f35","agriculture_land",FALSE,4
"r04a","r04a","","","","Plot location/name","f25","subjective_welfare",FALSE,4
"r05","r05","","","","Who in the household is most familiar with the plot","f25","subjective_welfare",FALSE,4
"r06a","r06a","","","","What is the area of the plot (area amount)","f25","subjective_welfare",FALSE,4
"r06b","r06b","","","","What is the area of the plot (unit)","f25","subjective_welfare",FALSE,4
"r06both","r06both","","","","R06B - Other response, unit of area","f25","subjective_welfare",FALSE,4
"r07a","r07a","","","","What crops were grown on this plot in the last dry season","f25","subjective_welfare",FALSE,4
"r07aoth","r07aoth","","","","R07A - Other response, other crop grown","f25","subjective_welfare",FALSE,4
"r07b","r07b","","","","What crops were grown on this plot in the last dry season","f25","subjective_welfare",FALSE,4
"r07both","r07both","","","","R07B - Other response, other crop grown","f25","subjective_welfare",FALSE,4
"r07c","r07c","","","","What crops were grown on this plot in the last dry season","f25","subjective_welfare",FALSE,4
"r07coth","r07coth","","","","R07C - Other response, other crop grown","f25","subjective_welfare",FALSE,4
"r07d","r07d","","","","What crops were grown on this plot in the last dry season","f25","subjective_welfare",FALSE,4
"r07doth","r07doth","","","","R07D - Other response, other crop grown","f25","subjective_welfare",FALSE,4
"r07e","r07e","","","","What crops were grown on this plot in the last dry season","f25","subjective_welfare",FALSE,4
"r07eoth","r07eoth","","","","R07E - Other response, other crop grown","f25","subjective_welfare",FALSE,4
"r08","r08","","","","How did your household acquire this plot?","f25","subjective_welfare",FALSE,4
"r08oth","r08oth","","","","R08 - Other response, how household acquired plot","f25","subjective_welfare",FALSE,4
"r09","r09","","","","Is it relatively common for people to buy and sell farmland","f25","subjective_welfare",FALSE,4
"r10","r10","","","","If you sell plot today, how much could you sell it for?","f25","subjective_welfare",FALSE,4
"r11","r11","","","","How much did you pay in total for your lease/rent on plot?","f25","subjective_welfare",FALSE,4
"r12","r12","","","","What sort of irrigation did you use on this plot","f25","subjective_welfare",FALSE,4
"r12oth","r12oth","","","","R12 - Other response, irrigation","f25","subjective_welfare",FALSE,4
"r13","r13","","","","Where do you get the water for irrigation on this plot?","f25","subjective_welfare",FALSE,4
"r13oth","r13oth","","","","R13 - Other response, where do you get water for irrigation","f25","subjective_welfare",FALSE,4
